Linux 2.6.18-164.2.1.el5 (rmai3db.ads.sp1.yahoo.com) 	08/21/2011

09:21:37 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:29:47 PM   15   50.85    0.00   31.57    0.00    0.00    3.80    0.00   13.79      0.70

09:29:47 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:29:57 PM  all   51.91    0.00   30.45    0.00    0.00    4.04    0.00   13.61   1017.62
09:29:57 PM    0   60.46    0.00   20.12    0.00    0.00    5.91    0.00   13.51   1001.10
09:29:57 PM    1   50.80    0.00   31.70    0.00    0.00    3.70    0.00   13.80      0.00
09:29:57 PM    2   51.55    0.00   31.23    0.00    0.00    3.90    0.00   13.31      0.00
09:29:57 PM    3   50.70    0.00   31.50    0.00    0.00    3.80    0.00   14.00      0.00
09:29:57 PM    4   50.95    0.00   31.63    0.00    0.00    3.70    0.00   13.71      5.21
09:29:57 PM    5   50.70    0.00   31.60    0.00    0.00    3.80    0.00   13.90      0.00
09:29:57 PM    6   51.05    0.00   31.13    0.00    0.00    4.10    0.00   13.71      0.40
09:29:57 PM    7   52.00    0.00   31.10    0.00    0.00    3.80    0.00   13.10      0.00
09:29:57 PM    8   50.70    0.00   31.10    0.00    0.00    4.40    0.00   13.80      0.00
09:29:57 PM    9   51.45    0.00   31.23    0.00    0.00    3.70    0.00   13.61      0.00
09:29:57 PM   10   51.50    0.00   31.00    0.00    0.00    3.90    0.00   13.60      0.00
09:29:57 PM   11   51.70    0.00   30.60    0.00    0.00    4.10    0.00   13.60      0.00
09:29:57 PM   12   51.40    0.00   31.10    0.00    0.00    3.90    0.00   13.60      0.00
09:29:57 PM   13   51.90    0.00   30.80    0.00    0.00    3.60    0.00   13.70      9.71
09:29:57 PM   14   52.40    0.00   30.20    0.00    0.00    3.80    0.00   13.60      0.50
09:29:57 PM   15   51.40    0.00   31.10    0.00    0.00    4.20    0.00   13.30      0.70

09:29:57 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:30:07 PM  all   52.34    0.00   30.58    0.00    0.00    3.98    0.00   13.11   1027.70
09:30:07 PM    0   60.60    0.00   19.90    0.00    0.00    6.30    0.00   13.20   1000.10
09:30:07 PM    1   51.85    0.00   31.23    0.00    0.00    3.70    0.00   13.21      0.00
09:30:07 PM    2   52.90    0.00   31.00    0.00    0.00    3.50    0.00   12.60      0.00
09:30:07 PM    3   50.75    0.00   32.23    0.00    0.00    3.60    0.00   13.41      0.00
09:30:07 PM    4   51.50    0.00   31.70    0.00    0.00    3.60    0.00   13.20      8.80
09:30:07 PM    5   51.20    0.00   31.70    0.00    0.00    3.50    0.00   13.60      0.00
09:30:07 PM    6   52.75    0.00   31.33    0.00    0.00    3.60    0.00   12.31      1.30
09:30:07 PM    7   51.70    0.00   31.20    0.00    0.00    4.10    0.00   13.00      0.00
09:30:07 PM    8   52.05    0.00   30.23    0.00    0.00    4.40    0.00   13.31      0.00
09:30:07 PM    9   51.40    0.00   31.40    0.00    0.00    3.90    0.00   13.30      0.00
09:30:07 PM   10   52.10    0.00   31.14    0.00    0.00    3.89    0.00   12.87      0.00
09:30:07 PM   11   51.20    0.00   31.40    0.00    0.00    4.00    0.00   13.40      0.00
09:30:07 PM   12   51.80    0.00   31.40    0.00    0.00    3.70    0.00   13.10      0.00
09:30:07 PM   13   51.65    0.00   31.17    0.00    0.00    4.10    0.00   13.09     15.80
09:30:07 PM   14   52.05    0.00   30.73    0.00    0.00    4.10    0.00   13.11      0.80
09:30:07 PM   15   51.85    0.00   31.53    0.00    0.00    3.70    0.00   12.91      0.90

09:30:07 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:30:17 PM  all   51.97    0.00   30.73    0.00    0.00    3.94    0.00   13.36   1012.99
09:30:17 PM    0   59.74    0.00   20.38    0.00    0.00    6.19    0.00   13.69    999.10
09:30:17 PM    1   51.15    0.00   31.77    0.00    0.00    3.80    0.00   13.29      0.00
09:30:17 PM    2   50.75    0.00   31.77    0.00    0.00    3.80    0.00   13.69      0.00
09:30:17 PM    3   50.95    0.00   31.97    0.00    0.00    3.80    0.00   13.29      0.00
09:30:17 PM    4   52.25    0.00   30.73    0.00    0.00    3.70    0.00   13.31      4.60
09:30:17 PM    5   52.30    0.00   31.20    0.00    0.00    3.80    0.00   12.70      0.00
09:30:17 PM    6   51.60    0.00   31.60    0.00    0.00    3.70    0.00   13.10      0.50
09:30:17 PM    7   51.20    0.00   31.40    0.00    0.00    4.00    0.00   13.40      0.00
09:30:17 PM    8   51.70    0.00   30.50    0.00    0.00    4.30    0.00   13.50      0.00
09:30:17 PM    9   51.35    0.00   31.23    0.00    0.00    3.60    0.00   13.81      0.00
09:30:17 PM   10   51.55    0.00   31.53    0.00    0.00    3.50    0.00   13.41      0.00
09:30:17 PM   11   50.25    0.00   32.27    0.00    0.00    4.20    0.00   13.29      0.00
09:30:17 PM   12   52.35    0.00   30.43    0.00    0.00    3.80    0.00   13.41      0.00
09:30:17 PM   13   51.00    0.00   32.20    0.00    0.00    3.50    0.00   13.30      7.39
09:30:17 PM   14   51.70    0.00   31.40    0.00    0.00    3.70    0.00   13.20      0.60
09:30:17 PM   15   51.60    0.00   31.30    0.00    0.00    3.70    0.00   13.40      0.80

09:30:17 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:30:27 PM  all   51.82    0.00   30.36    0.00    0.00    4.02    0.00   13.81   1017.50
09:30:27 PM    0   59.90    0.00   19.40    0.00    0.00    6.50    0.00   14.20   1000.10
09:30:27 PM    1   50.65    0.00   31.83    0.00    0.00    3.60    0.00   13.91      0.00
09:30:27 PM    2   51.40    0.00   31.30    0.00    0.00    3.50    0.00   13.80      0.00
09:30:27 PM    3   50.40    0.00   31.20    0.00    0.00    4.20    0.00   14.20      0.00
09:30:27 PM    4   51.85    0.00   31.37    0.00    0.00    3.70    0.00   13.09      5.90
09:30:27 PM    5   51.70    0.00   30.20    0.00    0.00    3.70    0.00   14.40      0.00
09:30:27 PM    6   51.15    0.00   31.07    0.00    0.00    3.80    0.00   13.99      0.50
09:30:27 PM    7   51.85    0.00   30.83    0.00    0.00    3.80    0.00   13.51      0.00
09:30:27 PM    8   51.60    0.00   29.90    0.00    0.00    4.50    0.00   14.00      0.00
09:30:27 PM    9   51.05    0.00   31.37    0.00    0.00    3.80    0.00   13.79      0.00
09:30:27 PM   10   51.50    0.00   30.80    0.00    0.00    3.90    0.00   13.80      0.00
09:30:27 PM   11   50.70    0.00   31.80    0.00    0.00    3.80    0.00   13.70      0.00
09:30:27 PM   12   51.50    0.00   31.00    0.00    0.00    3.90    0.00   13.60      0.00
09:30:27 PM   13   51.80    0.00   30.90    0.00    0.00    3.80    0.00   13.50      9.80
09:30:27 PM   14   51.25    0.00   31.77    0.00    0.00    3.80    0.00   13.19      0.50
09:30:27 PM   15   50.85    0.00   30.93    0.00    0.00    4.10    0.00   14.11      0.70

09:30:27 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:30:37 PM  all   51.69    0.00   30.63    0.00    0.00    3.96    0.00   13.72   1020.84
09:30:37 PM    0   59.72    0.00   20.24    0.00    0.00    5.81    0.00   14.23   1002.10
09:30:37 PM    1   51.30    0.00   30.80    0.00    0.00    3.80    0.00   14.10      0.00
09:30:37 PM    2   50.35    0.00   31.43    0.00    0.00    4.20    0.00   14.01      0.00
09:30:37 PM    3   51.60    0.00   30.90    0.00    0.00    3.70    0.00   13.80      0.00
09:30:37 PM    4   51.30    0.00   31.20    0.00    0.00    3.80    0.00   13.70      4.51
09:30:37 PM    5   51.20    0.00   31.70    0.00    0.00    3.70    0.00   13.40      0.00
09:30:37 PM    6   51.35    0.00   32.07    0.00    0.00    3.40    0.00   13.19      0.50
09:30:37 PM    7   51.55    0.00   31.37    0.00    0.00    3.80    0.00   13.29      0.00
09:30:37 PM    8   50.80    0.00   30.70    0.00    0.00    4.50    0.00   14.00      0.00
09:30:37 PM    9   50.50    0.00   31.70    0.00    0.00    3.70    0.00   14.10      0.00
09:30:37 PM   10   51.70    0.00   30.50    0.00    0.00    3.90    0.00   13.90      0.00
09:30:37 PM   11   50.75    0.00   32.43    0.00    0.00    3.60    0.00   13.21      0.00
09:30:37 PM   12   51.60    0.00   30.80    0.00    0.00    4.00    0.00   13.60      0.00
09:30:37 PM   13   51.85    0.00   30.43    0.00    0.00    3.70    0.00   14.01     12.53
09:30:37 PM   14   50.80    0.00   31.80    0.00    0.00    3.90    0.00   13.50      0.50
09:30:37 PM   15   50.75    0.00   31.97    0.00    0.00    3.70    0.00   13.59      0.70

09:30:37 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:30:47 PM  all   51.65    0.00   30.64    0.00    0.00    3.98    0.00   13.73   1011.39
09:30:47 PM    0   60.04    0.00   20.28    0.00    0.00    5.89    0.00   13.79    999.10
09:30:47 PM    1   51.05    0.00   31.37    0.00    0.00    3.60    0.00   13.99      0.00
09:30:47 PM    2   50.55    0.00   32.13    0.00    0.00    4.00    0.00   13.31      0.00
09:30:47 PM    3   50.00    0.00   31.90    0.00    0.00    4.10    0.00   14.00      0.00
09:30:47 PM    4   51.00    0.00   31.00    0.00    0.00    3.90    0.00   14.10      3.60
09:30:47 PM    5   51.30    0.00   31.70    0.00    0.00    3.70    0.00   13.30      0.00
09:30:47 PM    6   51.40    0.00   31.00    0.00    0.00    3.80    0.00   13.80      0.40
09:30:47 PM    7   51.10    0.00   31.60    0.00    0.00    3.70    0.00   13.60      0.00
09:30:47 PM    8   51.90    0.00   30.20    0.00    0.00    4.30    0.00   13.60      0.00
09:30:47 PM    9   51.20    0.00   31.10    0.00    0.00    3.60    0.00   14.10      0.00
09:30:47 PM   10   50.55    0.00   31.83    0.00    0.00    3.80    0.00   13.81      0.00
09:30:47 PM   11   51.95    0.00   30.67    0.00    0.00    3.70    0.00   13.69      0.00
09:30:47 PM   12   50.95    0.00   31.37    0.00    0.00    3.80    0.00   13.89      0.00
09:30:47 PM   13   51.65    0.00   30.97    0.00    0.00    3.70    0.00   13.69      7.19
09:30:47 PM   14   50.65    0.00   31.43    0.00    0.00    3.90    0.00   14.01      0.50
09:30:47 PM   15   50.90    0.00   31.60    0.00    0.00    4.20    0.00   13.30      0.60

09:30:47 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:30:57 PM  all   51.86    0.00   30.30    0.00    0.00    4.07    0.00   13.78   1016.10
09:30:57 PM    0   59.40    0.00   20.60    0.00    0.00    6.50    0.00   13.50   1000.10
09:30:57 PM    1   50.85    0.00   31.43    0.00    0.00    3.50    0.00   14.21      0.00
09:30:57 PM    2   50.65    0.00   31.17    0.00    0.00    4.30    0.00   13.89      0.00
09:30:57 PM    3   51.60    0.00   30.70    0.00    0.00    3.90    0.00   13.80      0.00
09:30:57 PM    4   51.60    0.00   31.20    0.10    0.00    3.70    0.00   13.40      4.90
09:30:57 PM    5   51.70    0.00   30.70    0.00    0.00    4.10    0.00   13.50      0.00
09:30:57 PM    6   51.60    0.00   30.80    0.00    0.00    3.80    0.00   13.80      0.50
09:30:57 PM    7   50.65    0.00   31.57    0.00    0.00    3.90    0.00   13.89      0.00
09:30:57 PM    8   52.00    0.00   30.30    0.00    0.00    4.00    0.00   13.70      0.00
09:30:57 PM    9   52.10    0.00   30.90    0.00    0.00    3.60    0.00   13.40      0.00
09:30:57 PM   10   50.45    0.00   31.27    0.00    0.00    4.10    0.00   14.19      0.00
09:30:57 PM   11   51.15    0.00   31.13    0.00    0.00    3.90    0.00   13.81      0.00
09:30:57 PM   12   50.70    0.00   31.30    0.00    0.00    4.00    0.00   14.00      0.00
09:30:57 PM   13   51.45    0.00   30.53    0.00    0.00    3.80    0.00   14.21      9.30
09:30:57 PM   14   51.40    0.00   31.30    0.00    0.00    4.10    0.00   13.20      0.50
09:30:57 PM   15   52.60    0.00   29.80    0.00    0.00    4.00    0.00   13.60      0.80

09:30:57 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:31:07 PM  all   51.79    0.00   30.38    0.00    0.00    4.11    0.00   13.73   1015.18
09:31:07 PM    0   59.44    0.00   20.18    0.00    0.00    6.19    0.00   14.19    999.10
09:31:07 PM    1   50.80    0.00   31.60    0.00    0.00    4.00    0.00   13.60      0.00
09:31:07 PM    2   51.70    0.00   30.20    0.00    0.00    4.00    0.00   14.10      0.00
09:31:07 PM    3   50.90    0.00   31.40    0.00    0.00    3.80    0.00   13.90      0.00
09:31:07 PM    4   51.05    0.00   31.47    0.00    0.00    4.10    0.00   13.39      6.69
09:31:07 PM    5   50.80    0.00   31.20    0.00    0.00    4.20    0.00   13.80      0.00
09:31:07 PM    6   52.05    0.00   30.53    0.00    0.00    3.90    0.00   13.51      0.90
09:31:07 PM    7   51.65    0.00   30.83    0.00    0.00    3.80    0.00   13.71      0.00
09:31:07 PM    8   52.00    0.00   29.30    0.00    0.00    4.60    0.00   14.10      0.00
09:31:07 PM    9   50.75    0.00   32.23    0.00    0.00    3.50    0.00   13.51      0.00
09:31:07 PM   10   50.80    0.00   31.30    0.00    0.00    3.90    0.00   14.00      0.00
09:31:07 PM   11   50.80    0.00   31.20    0.00    0.00    3.80    0.00   14.20      0.00
09:31:07 PM   12   51.70    0.00   31.60    0.00    0.00    3.80    0.00   12.90      0.00
09:31:07 PM   13   50.95    0.00   31.23    0.00    0.00    4.10    0.00   13.71      7.19
09:31:07 PM   14   50.85    0.00   30.67    0.00    0.00    4.00    0.00   14.49      0.60
09:31:07 PM   15   52.10    0.00   31.10    0.00    0.00    4.00    0.00   12.80      0.70

09:31:07 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:31:17 PM  all   51.76    0.00   30.71    0.00    0.00    3.92    0.00   13.61   1017.54
09:31:17 PM    0   60.52    0.00   20.04    0.00    0.00    5.91    0.00   13.53   1002.10
09:31:17 PM    1   50.90    0.00   31.60    0.00    0.00    3.60    0.00   13.90      0.00
09:31:17 PM    2   50.65    0.00   31.57    0.00    0.00    4.10    0.00   13.69      0.00
09:31:17 PM    3   51.90    0.00   31.00    0.00    0.00    3.80    0.00   13.30      0.00
09:31:17 PM    4   51.75    0.00   30.93    0.00    0.00    3.60    0.00   13.71      5.21
09:31:17 PM    5   50.80    0.00   31.80    0.00    0.00    3.70    0.00   13.70      0.00
09:31:17 PM    6   50.70    0.00   31.50    0.00    0.00    3.90    0.00   13.90      0.50
09:31:17 PM    7   51.65    0.00   30.83    0.00    0.00    3.70    0.00   13.81      0.00
09:31:17 PM    8   50.70    0.00   31.00    0.00    0.00    4.50    0.00   13.80      0.00
09:31:17 PM    9   51.25    0.00   30.97    0.00    0.00    3.80    0.00   13.99      0.00
09:31:17 PM   10   50.80    0.00   31.86    0.00    0.00    3.71    0.00   13.63      0.00
09:31:17 PM   11   50.85    0.00   32.23    0.00    0.00    3.70    0.00   13.21      0.00
09:31:17 PM   12   51.60    0.00   31.50    0.00    0.00    3.80    0.00   13.10      0.00
09:31:17 PM   13   50.55    0.00   32.07    0.00    0.00    3.70    0.00   13.69      8.42
09:31:17 PM   14   51.60    0.00   31.40    0.00    0.00    3.70    0.00   13.30      0.60
09:31:17 PM   15   52.25    0.00   31.03    0.00    0.00    3.70    0.00   13.01      0.70

09:31:17 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:31:27 PM  all   51.52    0.00   30.49    0.00    0.00    4.07    0.00   13.93   1019.58
09:31:27 PM    0   59.54    0.00   20.48    0.00    0.00    6.19    0.00   13.79    999.10
09:31:27 PM    1   51.50    0.00   30.90    0.00    0.00    3.80    0.00   13.80      0.00
09:31:27 PM    2   51.55    0.00   31.13    0.00    0.00    3.60    0.00   13.71      0.00
09:31:27 PM    3   50.50    0.00   31.80    0.00    0.00    4.00    0.00   13.70      0.00
09:31:27 PM    4   50.70    0.00   31.20    0.00    0.00    3.70    0.00   14.40      4.70
09:31:27 PM    5   50.55    0.00   32.03    0.00    0.00    3.70    0.00   13.71      0.00
09:31:27 PM    6   51.15    0.00   30.87    0.00    0.00    4.00    0.00   13.99      0.60
09:31:27 PM    7   51.05    0.00   30.67    0.00    0.00    3.90    0.00   14.39      0.00
09:31:27 PM    8   50.70    0.00   31.00    0.00    0.00    4.40    0.00   13.90      0.00
09:31:27 PM    9   50.85    0.00   31.73    0.00    0.00    3.80    0.00   13.61      0.00
09:31:27 PM   10   51.00    0.00   31.50    0.00    0.00    3.90    0.00   13.60      0.00
09:31:27 PM   11   51.25    0.00   31.17    0.00    0.00    3.80    0.00   13.79      0.00
09:31:27 PM   12   50.95    0.00   30.43    0.00    0.00    4.30    0.00   14.31      0.00
09:31:27 PM   13   51.00    0.00   30.90    0.00    0.00    4.10    0.00   14.00     13.89
09:31:27 PM   14   51.20    0.00   31.40    0.00    0.00    3.70    0.00   13.70      0.50
09:31:27 PM   15   50.55    0.00   30.87    0.00    0.00    4.00    0.00   14.59      0.80

09:31:27 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:31:37 PM  all   52.04    0.00   30.45    0.00    0.00    4.07    0.00   13.44   1017.70
09:31:37 PM    0   60.10    0.00   20.10    0.00    0.00    6.10    0.00   13.70   1000.10
09:31:37 PM    1   50.75    0.00   31.87    0.00    0.00    3.90    0.00   13.49      0.00
09:31:37 PM    2   50.75    0.00   31.73    0.00    0.00    4.00    0.00   13.51      0.00
09:31:37 PM    3   52.30    0.00   30.10    0.00    0.00    3.70    0.00   13.90      0.00
09:31:37 PM    4   51.35    0.00   30.87    0.00    0.00    4.20    0.00   13.59      6.10
09:31:37 PM    5   52.35    0.00   30.77    0.00    0.00    3.60    0.00   13.29      0.00
09:31:37 PM    6   50.90    0.00   31.30    0.00    0.00    4.00    0.00   13.80      0.50
09:31:37 PM    7   51.85    0.00   30.63    0.00    0.00    4.00    0.00   13.51      0.00
09:31:37 PM    8   52.40    0.00   29.70    0.00    0.00    4.20    0.00   13.70      0.00
09:31:37 PM    9   51.15    0.00   31.77    0.00    0.00    3.90    0.00   13.19      0.00
09:31:37 PM   10   51.25    0.00   31.57    0.00    0.00    4.20    0.00   12.99      0.00
09:31:37 PM   11   50.80    0.00   32.20    0.00    0.00    3.50    0.00   13.50      0.00
09:31:37 PM   12   51.25    0.00   31.63    0.00    0.00    3.70    0.00   13.41      0.00
09:31:37 PM   13   51.80    0.00   30.90    0.00    0.00    4.10    0.00   13.20      9.70
09:31:37 PM   14   51.85    0.00   30.63    0.00    0.00    4.10    0.00   13.41      0.50
09:31:37 PM   15   51.75    0.00   31.33    0.00    0.00    4.00    0.00   12.91      0.80

09:31:37 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:31:47 PM  all   51.62    0.00   30.35    0.00    0.00    4.13    0.00   13.90   1014.80
09:31:47 PM    0   58.40    0.00   21.10    0.00    0.00    6.60    0.00   13.90   1000.10
09:31:47 PM    1   51.20    0.00   31.10    0.00    0.00    3.80    0.00   13.90      0.00
09:31:47 PM    2   50.95    0.00   31.17    0.00    0.00    4.00    0.00   13.89      0.00
09:31:47 PM    3   51.30    0.00   31.30    0.00    0.00    3.70    0.00   13.70      0.00
09:31:47 PM    4   51.25    0.00   31.03    0.00    0.00    3.90    0.00   13.81      4.30
09:31:47 PM    5   51.15    0.00   31.03    0.00    0.00    3.80    0.00   14.01      0.00
09:31:47 PM    6   50.60    0.00   31.30    0.00    0.00    4.10    0.00   14.00      0.40
09:31:47 PM    7   50.90    0.00   30.90    0.00    0.00    4.10    0.00   14.10      0.00
09:31:47 PM    8   51.80    0.00   29.80    0.00    0.00    4.70    0.00   13.70      0.00
09:31:47 PM    9   50.90    0.00   31.50    0.00    0.00    3.90    0.00   13.70      0.00
09:31:47 PM   10   51.90    0.00   30.60    0.00    0.00    3.80    0.00   13.70      0.00
09:31:47 PM   11   50.95    0.00   31.23    0.00    0.00    4.00    0.00   13.81      0.00
09:31:47 PM   12   51.45    0.00   31.07    0.00    0.00    3.70    0.00   13.79      0.00
09:31:47 PM   13   51.55    0.00   30.43    0.00    0.00    3.90    0.00   14.11      8.80
09:31:47 PM   14   51.35    0.00   30.57    0.00    0.00    4.10    0.00   13.99      0.50
09:31:47 PM   15   50.40    0.00   31.50    0.00    0.00    4.00    0.00   14.10      0.70

09:31:47 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:31:57 PM  all   51.88    0.00   30.21    0.00    0.00    4.07    0.00   13.83   1019.42
09:31:57 PM    0   59.16    0.00   20.32    0.00    0.00    6.21    0.00   14.31   1001.10
09:31:57 PM    1   52.05    0.00   30.57    0.00    0.00    3.70    0.00   13.69      0.00
09:31:57 PM    2   51.85    0.00   30.83    0.00    0.00    3.70    0.00   13.61      0.00
09:31:57 PM    3   51.10    0.00   30.20    0.00    0.00    4.00    0.00   14.70      0.00
09:31:57 PM    4   50.90    0.00   31.70    0.00    0.00    3.70    0.00   13.70      3.90
09:31:57 PM    5   51.25    0.00   31.03    0.00    0.00    3.70    0.00   14.01      0.00
09:31:57 PM    6   51.05    0.00   30.83    0.00    0.00    3.90    0.00   14.21      0.50
09:31:57 PM    7   52.15    0.00   30.37    0.00    0.00    4.00    0.00   13.49      0.00
09:31:57 PM    8   51.50    0.00   30.30    0.00    0.00    4.10    0.00   14.10      0.00
09:31:57 PM    9   51.15    0.00   31.43    0.00    0.00    3.80    0.00   13.61      0.00
09:31:57 PM   10   52.05    0.00   30.67    0.00    0.00    3.90    0.00   13.39      0.00
09:31:57 PM   11   51.05    0.00   31.37    0.00    0.00    4.10    0.00   13.49      0.00
09:31:57 PM   12   51.20    0.00   31.00    0.00    0.00    3.90    0.00   13.90      0.00
09:31:57 PM   13   51.65    0.00   30.87    0.00    0.00    3.90    0.00   13.59     12.71
09:31:57 PM   14   51.10    0.00   30.70    0.00    0.00    4.40    0.00   13.80      0.50
09:31:57 PM   15   51.05    0.00   31.07    0.00    0.00    4.10    0.00   13.79      0.70

09:31:57 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:32:07 PM  all   51.98    0.00   30.51    0.00    0.00    4.04    0.00   13.46   1019.28
09:32:07 PM    0   59.54    0.00   20.68    0.00    0.00    5.89    0.00   13.89    999.10
09:32:07 PM    1   51.25    0.00   31.03    0.00    0.00    4.20    0.00   13.51      0.00
09:32:07 PM    2   50.80    0.00   31.70    0.00    0.00    3.70    0.00   13.80      0.00
09:32:07 PM    3   50.35    0.00   32.03    0.00    0.00    4.00    0.00   13.61      0.00
09:32:07 PM    4   52.50    0.00   30.80    0.00    0.00    3.80    0.00   12.90      7.09
09:32:07 PM    5   50.55    0.00   31.97    0.00    0.00    3.80    0.00   13.69      0.00
09:32:07 PM    6   51.15    0.00   31.87    0.00    0.00    3.80    0.00   13.19      0.90
09:32:07 PM    7   51.90    0.00   30.40    0.00    0.00    4.00    0.00   13.70      0.00
09:32:07 PM    8   50.90    0.00   30.60    0.00    0.00    4.60    0.00   13.90      0.00
09:32:07 PM    9   51.50    0.00   31.10    0.00    0.00    3.60    0.00   13.80      0.00
09:32:07 PM   10   51.85    0.00   30.93    0.00    0.00    3.80    0.00   13.41      0.00
09:32:07 PM   11   51.75    0.00   30.93    0.00    0.00    3.90    0.00   13.41      0.00
09:32:07 PM   12   52.89    0.00   30.64    0.10    0.00    3.59    0.00   12.77      0.00
09:32:07 PM   13   51.50    0.00   31.10    0.00    0.00    4.00    0.00   13.40     10.89
09:32:07 PM   14   51.60    0.00   31.60    0.00    0.00    3.90    0.00   12.90      0.60
09:32:07 PM   15   51.45    0.00   30.93    0.00    0.00    4.00    0.00   13.61      0.70

09:32:07 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:32:17 PM  all   51.59    0.00   30.78    0.00    0.00    4.07    0.00   13.56   1014.60
09:32:17 PM    0   59.90    0.00   20.90    0.00    0.00    5.80    0.00   13.40   1000.10
09:32:17 PM    1   50.45    0.00   31.93    0.00    0.00    3.80    0.00   13.81      0.00
09:32:17 PM    2   50.55    0.00   31.67    0.00    0.00    3.90    0.00   13.89      0.00
09:32:17 PM    3   51.00    0.00   31.10    0.00    0.00    4.00    0.00   13.90      0.00
09:32:17 PM    4   50.95    0.00   31.03    0.00    0.00    4.00    0.00   14.01      5.30
09:32:17 PM    5   51.05    0.00   31.57    0.00    0.00    4.00    0.00   13.39      0.00
09:32:17 PM    6   51.30    0.00   31.56    0.00    0.00    3.91    0.00   13.23      0.60
09:32:17 PM    7   50.95    0.00   31.23    0.00    0.00    4.00    0.00   13.81      0.00
09:32:17 PM    8   51.55    0.00   30.83    0.00    0.00    4.40    0.00   13.21      0.00
09:32:17 PM    9   50.90    0.00   31.30    0.00    0.00    3.80    0.00   14.00      0.00
09:32:17 PM   10   51.20    0.00   31.60    0.00    0.00    3.80    0.00   13.40      0.00
09:32:17 PM   11   51.30    0.00   31.60    0.00    0.00    3.70    0.00   13.40      0.00
09:32:17 PM   12   50.90    0.00   31.36    0.00    0.00    4.31    0.00   13.43      0.00
09:32:17 PM   13   50.75    0.00   31.43    0.00    0.00    4.20    0.00   13.61      7.10
09:32:17 PM   14   51.15    0.00   31.63    0.00    0.00    3.70    0.00   13.51      0.60
09:32:17 PM   15   51.70    0.00   31.50    0.00    0.00    3.90    0.00   12.90      0.90

09:32:17 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:32:27 PM  all   51.86    0.00   30.40    0.00    0.00    4.06    0.00   13.69   1013.90
09:32:27 PM    0   60.50    0.00   19.70    0.00    0.00    5.90    0.00   13.90   1000.10
09:32:27 PM    1   51.65    0.00   30.57    0.00    0.00    3.70    0.00   14.09      0.00
09:32:27 PM    2   51.50    0.00   30.90    0.00    0.00    3.70    0.00   13.90      0.00
09:32:27 PM    3   51.30    0.00   31.20    0.00    0.00    3.80    0.00   13.70      0.00
09:32:27 PM    4   51.75    0.00   31.07    0.00    0.00    3.70    0.00   13.49      4.10
09:32:27 PM    5   50.60    0.00   31.70    0.00    0.00    3.90    0.00   13.80      0.00
09:32:27 PM    6   51.50    0.00   30.90    0.00    0.00    4.00    0.00   13.60      0.40
09:32:27 PM    7   50.90    0.00   31.10    0.00    0.00    4.20    0.00   13.80      0.00
09:32:27 PM    8   52.40    0.00   29.80    0.00    0.00    4.40    0.00   13.40      0.00
09:32:27 PM    9   51.05    0.00   31.67    0.00    0.00    3.70    0.00   13.59      0.00
09:32:27 PM   10   50.75    0.00   31.83    0.00    0.00    3.80    0.00   13.61      0.00
09:32:27 PM   11   51.00    0.00   31.30    0.00    0.00    4.10    0.00   13.60      0.00
09:32:27 PM   12   50.95    0.00   31.77    0.00    0.00    3.90    0.00   13.39      0.00
09:32:27 PM   13   51.40    0.00   30.60    0.00    0.00    4.10    0.00   13.90      8.00
09:32:27 PM   14   51.00    0.00   30.80    0.00    0.00    4.20    0.00   14.00      0.60
09:32:27 PM   15   51.30    0.00   31.60    0.00    0.00    3.80    0.00   13.30      0.70

09:32:27 PM  CPU   %user   %nice    %sys %iowait    %irq   %soft  %steal   %idle    intr/s
09:32:37 PM  all   51.68    0.00   30.36    0.00    0.00    4.09    0.00   13.86   1037.00
09:32:37 PM    0   59.50    0.00   20.40    0.00    0.00    6.10    0.00   14.00   1000.10
09:32:37 PM    1   51.55    0.00   30.73    0.00    0.00    3.80    0.00   13.91      0.00
09:32:37 PM    2   50.80    0.00   31.20    0.00    0.00    4.20    0.00   13.80      0.00
